Aristas,Distancia,Gimnasios,Mochila,Nodos,Pokeparadas,Tiempo
44,50,8,26,44,36,26306
44,50,8,26,44,36,25650
44,50,8,26,44,36,26209
44,50,8,26,44,36,25988
44,50,8,26,44,36,26312
44,50,8,26,44,36,25862
44,50,8,26,44,36,68835
44,50,8,26,44,36,25362
44,50,8,26,44,36,26741
44,50,8,26,44,36,24526
44,50,8,26,44,36,23788
44,50,8,26,44,36,24018
54,61,9,29,54,45,88488
54,61,9,29,54,45,57242
54,61,9,29,54,45,54087
54,61,9,29,54,45,53182
54,61,9,29,54,45,52674
54,61,9,29,54,45,52386
54,61,9,29,54,45,51414
54,61,9,29,54,45,52228
54,61,9,29,54,45,51357
54,61,9,29,54,45,51501
54,61,9,29,54,45,52201
54,61,9,29,54,45,51869
54,61,9,29,54,45,51758
54,61,9,29,54,45,51904
54,61,9,29,54,45,51719
54,61,9,29,54,45,52361
54,61,9,29,54,45,51929
54,61,9,29,54,45,52116
54,61,9,29,54,45,51320
54,61,9,29,54,45,52088
54,61,9,29,54,45,51757
54,61,9,29,54,45,52262
54,61,9,29,54,45,51965
54,61,9,29,54,45,52004
54,61,9,29,54,45,52678
54,61,9,29,54,45,53111
54,61,9,29,54,45,52151
54,61,9,29,54,45,51836
54,61,9,29,54,45,51699
54,61,9,29,54,45,51804
54,61,9,29,54,45,52030
54,61,9,29,54,45,51428
54,61,9,29,54,45,52043
54,61,9,29,54,45,51757
54,61,9,29,54,45,52033
54,61,9,29,54,45,51949
54,61,9,29,54,45,100495
54,61,9,29,54,45,27199
54,61,9,29,54,45,26887
54,61,9,29,54,45,27412
54,61,9,29,54,45,27202
54,61,9,29,54,45,27301
54,61,9,29,54,45,26968
54,61,9,29,54,45,27030
54,61,9,29,54,45,27333
54,61,9,29,54,45,27067
54,61,9,29,54,45,27112
54,61,9,29,54,45,26938
54,61,9,29,54,45,27105
54,61,9,29,54,45,27404
54,61,9,29,54,45,27017
54,61,9,29,54,45,27109
54,61,9,29,54,45,27309
54,61,9,29,54,45,27145
54,61,9,29,54,45,27088
54,61,9,29,54,45,27207
54,61,9,29,54,45,26982
54,61,9,29,54,45,27000
54,61,9,29,54,45,27203
54,61,9,29,54,45,27097
54,61,9,29,54,45,27105
54,61,9,29,54,45,27092
54,61,9,29,54,45,27024
54,61,9,29,54,45,27111
54,61,9,29,54,45,27447
54,61,9,29,54,45,27108
54,61,9,29,54,45,27101
54,61,9,29,54,45,27133
54,61,9,29,54,45,26925
54,61,9,29,54,45,26987
54,61,9,29,54,45,27068
54,61,9,29,54,45,26855
54,61,9,29,54,45,27673
54,61,9,29,54,45,27088
54,61,9,29,54,45,27140
54,61,9,29,54,45,27120
54,61,9,29,54,45,27108
54,61,9,29,54,45,27301
54,61,9,29,54,45,27261
54,61,9,29,54,45,27270
54,61,9,29,54,45,27109
54,61,9,29,54,45,27042
54,61,9,29,54,45,26858
54,61,9,29,54,45,26853
54,61,9,29,54,45,27177
54,61,9,29,54,45,27072
54,61,9,29,54,45,27080
54,61,9,29,54,45,27005
54,61,9,29,54,45,27007
54,61,9,29,54,45,27152
54,61,9,29,54,45,27097
54,61,9,29,54,45,27156
54,61,9,29,54,45,27216
54,61,9,29,54,45,27006
54,61,9,29,54,45,27220
54,61,9,29,54,45,27014
54,61,9,29,54,45,27043
54,61,9,29,54,45,27332
54,61,9,29,54,45,26975
54,61,9,29,54,45,26822
54,61,9,29,54,45,26982
54,61,9,29,54,45,27090
54,61,9,29,54,45,27274
54,61,9,29,54,45,26944
54,61,9,29,54,45,27140
54,61,9,29,54,45,26889
54,61,9,29,54,45,33925
54,61,9,29,54,45,27109
54,61,9,29,54,45,27094
54,61,9,29,54,45,26978
54,61,9,29,54,45,27334
54,61,9,29,54,45,27072
54,61,9,29,54,45,27071
54,61,9,29,54,45,27084
54,61,9,29,54,45,27232
54,61,9,29,54,45,27038
54,61,9,29,54,45,27013
54,61,9,29,54,45,27155
54,61,9,29,54,45,27109
54,61,9,29,54,45,27021
54,61,9,29,54,45,27194
54,61,9,29,54,45,26799
54,61,9,29,54,45,27061
54,61,9,29,54,45,27179
54,61,9,29,54,45,27130
54,61,9,29,54,45,27120
54,61,9,29,54,45,27140
54,61,9,29,54,45,27280
54,61,9,29,54,45,27091
54,61,9,29,54,45,27101
54,61,9,29,54,45,27176
54,61,9,29,54,45,26867
54,61,9,29,54,45,27091
54,61,9,29,54,45,27415
54,61,9,29,54,45,27230
54,61,9,29,54,45,27094
54,61,9,29,54,45,27049
54,61,9,29,54,45,26653
54,61,9,29,54,45,27246
54,61,9,29,54,45,27004
54,61,9,29,54,45,26818
54,61,9,29,54,45,26637
54,61,9,29,54,45,27119
54,61,9,29,54,45,27116
54,61,9,29,54,45,27108
54,61,9,29,54,45,27133
54,61,9,29,54,45,27261
54,61,9,29,54,45,27097
54,61,9,29,54,45,27198
54,61,9,29,54,45,27145
54,61,9,29,54,45,27123
54,61,9,29,54,45,27283
54,61,9,29,54,45,27056
54,61,9,29,54,45,26960
54,61,9,29,54,45,27054
54,61,9,29,54,45,55293
54,61,9,29,54,45,25817
54,61,9,29,54,45,25076
54,61,9,29,54,45,25108
54,61,9,29,54,45,26308
54,61,9,29,54,45,27402
54,61,9,29,54,45,26563
54,61,9,29,54,45,27127
54,61,9,29,54,45,27482
54,61,9,29,54,45,27105
54,61,9,29,54,45,27312
54,61,9,29,54,45,27177
54,61,9,29,54,45,26914
54,61,9,29,54,45,27072
54,61,9,29,54,45,27102
54,61,9,29,54,45,26885
54,61,9,29,54,45,27207
54,61,9,29,54,45,26792
54,61,9,29,54,45,27263
54,61,9,29,54,45,26901
54,61,9,29,54,45,26957
54,61,9,29,54,45,26908
54,61,9,29,54,45,27986
54,61,9,29,54,45,25256
54,61,9,29,54,45,25208
54,61,9,29,54,45,25022
54,61,9,29,54,45,25008
54,61,9,29,54,45,25005
54,61,9,29,54,45,25093
54,61,9,29,54,45,25027
54,61,9,29,54,45,25070
54,61,9,29,54,45,25064
54,61,9,29,54,45,24966
54,61,9,29,54,45,25010
54,61,9,29,54,45,25020
54,61,9,29,54,45,24997
54,61,9,29,54,45,25018
54,61,9,29,54,45,25006
54,61,9,29,54,45,25029
54,61,9,29,54,45,25169
54,61,9,29,54,45,27486
54,61,9,29,54,45,25388
54,61,9,29,54,45,25298
54,61,9,29,54,45,25095
54,61,9,29,54,45,25025
54,61,9,29,54,45,25043
54,61,9,29,54,45,24970
54,61,9,29,54,45,24997
54,61,9,29,54,45,24901
54,61,9,29,54,45,24973
54,61,9,29,54,45,25002
54,61,9,29,54,45,25056
54,61,9,29,54,45,24986
54,61,9,29,54,45,24980
54,61,9,29,54,45,24911
54,61,9,29,54,45,24917
54,61,9,29,54,45,24923
54,61,9,29,54,45,24909
54,61,9,29,54,45,24925
54,61,9,29,54,45,24904
54,61,9,29,54,45,24965
54,61,9,29,54,45,24961
54,61,9,29,54,45,24912
54,61,9,29,54,45,24952
54,61,9,29,54,45,24909
54,61,9,29,54,45,24949
54,61,9,29,54,45,24959
54,61,9,29,54,45,24963
54,61,9,29,54,45,25023
54,61,9,29,54,45,24995
54,61,9,29,54,45,24941
54,61,9,29,54,45,24943
54,61,9,29,54,45,24933
54,61,9,29,54,45,24938
54,61,9,29,54,45,24980
54,61,9,29,54,45,24956
54,61,9,29,54,45,24964
54,61,9,29,54,45,24935
54,61,9,29,54,45,24967
54,61,9,29,54,45,24962
54,61,9,29,54,45,25027
54,61,9,29,54,45,24995
54,61,9,29,54,45,24900
54,61,9,29,54,45,24990
54,61,9,29,54,45,24982
54,61,9,29,54,45,24981
54,61,9,29,54,45,24906
54,61,9,29,54,45,24938
54,61,9,29,54,45,24978
54,61,9,29,54,45,25037
54,61,9,29,54,45,25013
54,61,9,29,54,45,24980
54,61,9,29,54,45,25002
54,61,9,29,54,45,24989
54,61,9,29,54,45,24965
54,61,9,29,54,45,25035
54,61,9,29,54,45,24968
54,61,9,29,54,45,24969
54,61,9,29,54,45,25009
54,61,9,29,54,45,25016
54,61,9,29,54,45,24913
54,61,9,29,54,45,24950
54,61,9,29,54,45,24916
54,61,9,29,54,45,25018
54,61,9,29,54,45,25007
54,61,9,29,54,45,25028
54,61,9,29,54,45,25011
54,61,9,29,54,45,24907
54,61,9,29,54,45,24981
54,61,9,29,54,45,25021
54,61,9,29,54,45,25008
54,61,9,29,54,45,25043
54,61,9,29,54,45,24879
54,61,9,29,54,45,24986
54,61,9,29,54,45,25062
54,61,9,29,54,45,25038
54,61,9,29,54,45,25085
54,61,9,29,54,45,24944
54,61,9,29,54,45,24953
54,61,9,29,54,45,24959
54,61,9,29,54,45,24975
54,61,9,29,54,45,35832
54,61,9,29,54,45,25296
54,61,9,29,54,45,24990
54,61,9,29,54,45,25027
54,61,9,29,54,45,25059
54,61,9,29,54,45,25051
54,61,9,29,54,45,25012
54,61,9,29,54,45,24986
54,61,9,29,54,45,24992
54,61,9,29,54,45,25021
54,61,9,29,54,45,25044
54,61,9,29,54,45,24970
54,61,9,29,54,45,24964
54,61,9,29,54,45,24967
54,61,9,29,54,45,25097
54,61,9,29,54,45,25017
54,61,9,29,54,45,25046
54,61,9,29,54,45,25015
54,61,9,29,54,45,24969
54,61,9,29,54,45,25051
54,61,9,29,54,45,25071
54,61,9,29,54,45,24974
54,61,9,29,54,45,25083
54,61,9,29,54,45,25032
54,61,9,29,54,45,25008
54,61,9,29,54,45,25082
54,61,9,29,54,45,25033
54,61,9,29,54,45,25009
54,61,9,29,54,45,25086
54,61,9,29,54,45,25204
54,61,9,29,54,45,25129
54,61,9,29,54,45,25090
54,61,9,29,54,45,25178
54,61,9,29,54,45,25004
54,61,9,29,54,45,25031
54,61,9,29,54,45,24947
54,61,9,29,54,45,24880
54,61,9,29,54,45,25028
54,61,9,29,54,45,25050
54,61,9,29,54,45,24947
54,61,9,29,54,45,24986
54,61,9,29,54,45,24986
54,61,9,29,54,45,24934
54,61,9,29,54,45,24993
54,61,9,29,54,45,24923
54,61,9,29,54,45,25026
54,61,9,29,54,45,24941
54,61,9,29,54,45,25044
54,61,9,29,54,45,24980
54,61,9,29,54,45,24995
54,61,9,29,54,45,24986
54,61,9,29,54,45,24965
54,61,9,29,54,45,25002
54,61,9,29,54,45,24980
54,61,9,29,54,45,24991
54,61,9,29,54,45,24907
54,61,9,29,54,45,24977
54,61,9,29,54,45,24891
54,61,9,29,54,45,24991
54,61,9,29,54,45,25008
54,61,9,29,54,45,24924
54,61,9,29,54,45,24949
54,61,9,29,54,45,24906
54,61,9,29,54,45,24947
54,61,9,29,54,45,24928
54,61,9,29,54,45,24956
54,61,9,29,54,45,25015
54,61,9,29,54,45,24945
54,61,9,29,54,45,25078
54,61,9,29,54,45,24955
54,61,9,29,54,45,25074
54,61,9,29,54,45,24941
54,61,9,29,54,45,25006
54,61,9,29,54,45,24946
54,61,9,29,54,45,24928
54,61,9,29,54,45,25024
54,61,9,29,54,45,24999
54,61,9,29,54,45,25023
54,61,9,29,54,45,24981
54,61,9,29,54,45,24955
54,61,9,29,54,45,25003
54,61,9,29,54,45,24973
54,61,9,29,54,45,24936
54,61,9,29,54,45,24898
54,61,9,29,54,45,24911
54,61,9,29,54,45,25026
54,61,9,29,54,45,24939
54,61,9,29,54,45,25031
54,61,9,29,54,45,24984
54,61,9,29,54,45,25021
54,61,9,29,54,45,24996
54,61,9,29,54,45,24972
54,61,9,29,54,45,24977
54,61,9,29,54,45,24990
54,61,9,29,54,45,25032
54,61,9,29,54,45,24978
54,61,9,29,54,45,24995
54,61,9,29,54,45,38726
54,61,9,29,54,45,25271
54,61,9,29,54,45,25048
54,61,9,29,54,45,25024
54,61,9,29,54,45,24980
54,61,9,29,54,45,25009
54,61,9,29,54,45,25012
54,61,9,29,54,45,24956
54,61,9,29,54,45,25004
54,61,9,29,54,45,25061
54,61,9,29,54,45,25007
54,61,9,29,54,45,25037
54,61,9,29,54,45,24957
54,61,9,29,54,45,24955
54,61,9,29,54,45,25013
54,61,9,29,54,45,24984
54,61,9,29,54,45,24987
54,61,9,29,54,45,25048
54,61,9,29,54,45,24981
54,61,9,29,54,45,25054
54,61,9,29,54,45,24980
54,61,9,29,54,45,25051
54,61,9,29,54,45,25021
54,61,9,29,54,45,24991
54,61,9,29,54,45,25014
54,61,9,29,54,45,24962
54,61,9,29,54,45,25047
54,61,9,29,54,45,25042
54,61,9,29,54,45,24967
54,61,9,29,54,45,24954
54,61,9,29,54,45,25046
54,61,9,29,54,45,25055
54,61,9,29,54,45,24989
54,61,9,29,54,45,24942
54,61,9,29,54,45,24934
54,61,9,29,54,45,25045
54,61,9,29,54,45,24955
54,61,9,29,54,45,25008
54,61,9,29,54,45,24994
54,61,9,29,54,45,25069
54,61,9,29,54,45,25059
54,61,9,29,54,45,24982
54,61,9,29,54,45,24992
54,61,9,29,54,45,25032
54,61,9,29,54,45,24931
54,61,9,29,54,45,25019
54,61,9,29,54,45,25035
54,61,9,29,54,45,25040
54,61,9,29,54,45,25014
54,61,9,29,54,45,24931
54,61,9,29,54,45,24990
54,61,9,29,54,45,24911
54,61,9,29,54,45,24989
54,61,9,29,54,45,25031
54,61,9,29,54,45,25047
54,61,9,29,54,45,25009
54,61,9,29,54,45,24978
54,61,9,29,54,45,24964
54,61,9,29,54,45,24965
54,61,9,29,54,45,24938
54,61,9,29,54,45,24972
54,61,9,29,54,45,24990
54,61,9,29,54,45,24983
54,61,9,29,54,45,25013
54,61,9,29,54,45,24972
54,61,9,29,54,45,25014
54,61,9,29,54,45,24987
54,61,9,29,54,45,24976
54,61,9,29,54,45,24987
54,61,9,29,54,45,25042
54,61,9,29,54,45,25032
54,61,9,29,54,45,24951
54,61,9,29,54,45,24999
54,61,9,29,54,45,24989
54,61,9,29,54,45,25066
54,61,9,29,54,45,24952
54,61,9,29,54,45,25003
54,61,9,29,54,45,24950
54,61,9,29,54,45,25033
54,61,9,29,54,45,25030
54,61,9,29,54,45,24932
54,61,9,29,54,45,25007
54,61,9,29,54,45,25053
54,61,9,29,54,45,25008
54,61,9,29,54,45,24965
54,61,9,29,54,45,25030
54,61,9,29,54,45,25070
54,61,9,29,54,45,25044
54,61,9,29,54,45,25024
54,61,9,29,54,45,25038
54,61,9,29,54,45,24997
54,61,9,29,54,45,25051
54,61,9,29,54,45,25010
54,61,9,29,54,45,24911
54,61,9,29,54,45,24988
54,61,9,29,54,45,25016
54,61,9,29,54,45,24999
54,61,9,29,54,45,47105
54,61,9,29,54,45,25812
54,61,9,29,54,45,45649
54,61,9,29,54,45,26928
54,61,9,29,54,45,26774
54,61,9,29,54,45,28252
54,61,9,29,54,45,26728
54,61,9,29,54,45,27000
54,61,9,29,54,45,27324
54,61,9,29,54,45,25362
54,61,9,29,54,45,25035
54,61,9,29,54,45,25067
54,61,9,29,54,45,26539
54,61,9,29,54,45,27236
54,61,9,29,54,45,27518
54,61,9,29,54,45,27699
54,61,9,29,54,45,26686
54,61,9,29,54,45,27045
54,61,9,29,54,45,315565
54,61,9,29,54,45,28750
54,61,9,29,54,45,27429
54,61,9,29,54,45,27350
54,61,9,29,54,45,27700
54,61,9,29,54,45,27134
54,61,9,29,54,45,26943
54,61,9,29,54,45,25290
54,61,9,29,54,45,26136
54,61,9,29,54,45,26804
54,61,9,29,54,45,27046
54,61,9,29,54,45,27462
54,61,9,29,54,45,27337
54,61,9,29,54,45,27771
54,61,9,29,54,45,27018
54,61,9,29,54,45,26770
54,61,9,29,54,45,27166
54,61,9,29,54,45,27054
54,61,9,29,54,45,27586
54,61,9,29,54,45,26857
54,61,9,29,54,45,27263
54,61,9,29,54,45,27020
54,61,9,29,54,45,27087
54,61,9,29,54,45,27197
54,61,9,29,54,45,27335
54,61,9,29,54,45,27036
54,61,9,29,54,45,26939
54,61,9,29,54,45,26858
54,61,9,29,54,45,27047
54,61,9,29,54,45,27319
54,61,9,29,54,45,27087
54,61,9,29,54,45,27073
54,61,9,29,54,45,27091
54,61,9,29,54,45,27073
54,61,9,29,54,45,27195
54,61,9,29,54,45,27074
54,61,9,29,54,45,27200
54,61,9,29,54,45,27096
54,61,9,29,54,45,27378
54,61,9,29,54,45,27071
54,61,9,29,54,45,27213
54,61,9,29,54,45,27025
54,61,9,29,54,45,27259
54,61,9,29,54,45,27244
54,61,9,29,54,45,27115
54,61,9,29,54,45,27096
54,61,9,29,54,45,27092
54,61,9,29,54,45,27084
54,61,9,29,54,45,26956
54,61,9,29,54,45,27267
54,61,9,29,54,45,33953
54,61,9,29,54,45,27026
54,61,9,29,54,45,27218
54,61,9,29,54,45,26940
54,61,9,29,54,45,27058
54,61,9,29,54,45,26944
54,61,9,29,54,45,27194
54,61,9,29,54,45,27209
54,61,9,29,54,45,27116
54,61,9,29,54,45,27311
54,61,9,29,54,45,27085
54,61,9,29,54,45,26975
54,61,9,29,54,45,27053
54,61,9,29,54,45,27093
54,61,9,29,54,45,27264
54,61,9,29,54,45,27131
54,61,9,29,54,45,27025
54,61,9,29,54,45,27207
54,61,9,29,54,45,26836
54,61,9,29,54,45,27276
54,61,9,29,54,45,26917
54,61,9,29,54,45,27022
54,61,9,29,54,45,27089
54,61,9,29,54,45,27157
54,61,9,29,54,45,26951
54,61,9,29,54,45,27000
54,61,9,29,54,45,27076
54,61,9,29,54,45,27144
54,61,9,29,54,45,26870
54,61,9,29,54,45,26932
54,61,9,29,54,45,26948
54,61,9,29,54,45,26930
54,61,9,29,54,45,26922
54,61,9,29,54,45,26976
54,61,9,29,54,45,26733
54,61,9,29,54,45,27148
54,61,9,29,54,45,27134
54,61,9,29,54,45,27056
54,61,9,29,54,45,27205
54,61,9,29,54,45,27068
54,61,9,29,54,45,27050
54,61,9,29,54,45,26956
54,61,9,29,54,45,26899
54,61,9,29,54,45,26877
54,61,9,29,54,45,26975
54,61,9,29,54,45,27232
54,61,9,29,54,45,27137
54,61,9,29,54,45,27088
54,61,9,29,54,45,27137
54,61,9,29,54,45,26978
54,61,9,29,54,45,27353
54,61,9,29,54,45,27268
54,61,9,29,54,45,26955
54,61,9,29,54,45,27220
54,61,9,29,54,45,27284
54,61,9,29,54,45,27286
54,61,9,29,54,45,27083
54,61,9,29,54,45,27161
54,61,9,29,54,45,27291
54,61,9,29,54,45,27001
54,61,9,29,54,45,27064
54,61,9,29,54,45,27207
54,61,9,29,54,45,27137
54,61,9,29,54,45,27291
54,61,9,29,54,45,27034
54,61,9,29,54,45,26876
54,61,9,29,54,45,27261
54,61,9,29,54,45,26933
54,61,9,29,54,45,27038
54,61,9,29,54,45,27121
54,61,9,29,54,45,26902
54,61,9,29,54,45,27295
54,61,9,29,54,45,27185
54,61,9,29,54,45,27297
54,61,9,29,54,45,27124
54,61,9,29,54,45,27086
54,61,9,29,54,45,27237
54,61,9,29,54,45,26943
54,61,9,29,54,45,26862
54,61,9,29,54,45,26929
54,61,9,29,54,45,26983
54,61,9,29,54,45,27058
54,61,9,29,54,45,27065
54,61,9,29,54,45,27119
54,61,9,29,54,45,27152
54,61,9,29,54,45,27081
54,61,9,29,54,45,27071
54,61,9,29,54,45,27010
54,61,9,29,54,45,27180
54,61,9,29,54,45,27063
54,61,9,29,54,45,26920
54,61,9,29,54,45,27088
54,61,9,29,54,45,26922
54,61,9,29,54,45,27361
54,61,9,29,54,45,27154
54,61,9,29,54,45,27041
54,61,9,29,54,45,26978
54,61,9,29,54,45,26974
54,61,9,29,54,45,27190
54,61,9,29,54,45,27192
54,61,9,29,54,45,26989
54,61,9,29,54,45,27147
54,61,9,29,54,45,27159
54,61,9,29,54,45,27169
54,61,9,29,54,45,27056
54,61,9,29,54,45,27099
54,61,9,29,54,45,27105
54,61,9,29,54,45,26892
54,61,9,29,54,45,27330
54,61,9,29,54,45,26989
54,61,9,29,54,45,27029
54,61,9,29,54,45,27274
54,61,9,29,54,45,27085
54,61,9,29,54,45,27027
54,61,9,29,54,45,27043
54,61,9,29,54,45,26862
54,61,9,29,54,45,26957
54,61,9,29,54,45,27068
54,61,9,29,54,45,26948
54,61,9,29,54,45,27149
54,61,9,29,54,45,26916
54,61,9,29,54,45,27330
54,61,9,29,54,45,26913
54,61,9,29,54,45,27204
54,61,9,29,54,45,27342
54,61,9,29,54,45,27077
54,61,9,29,54,45,27124
54,61,9,29,54,45,27225
54,61,9,29,54,45,27137
54,61,9,29,54,45,26951
54,61,9,29,54,45,27032
54,61,9,29,54,45,27291
54,61,9,29,54,45,27379
54,61,9,29,54,45,26989
54,61,9,29,54,45,27043
54,61,9,29,54,45,26987
54,61,9,29,54,45,27115
54,61,9,29,54,45,26752
54,61,9,29,54,45,27181
54,61,9,29,54,45,27034
54,61,9,29,54,45,26866
54,61,9,29,54,45,27060
54,61,9,29,54,45,26978
54,61,9,29,54,45,27207
54,61,9,29,54,45,27578
54,61,9,29,54,45,27103
54,61,9,29,54,45,27206
54,61,9,29,54,45,27023
54,61,9,29,54,45,27157
54,61,9,29,54,45,26972
54,61,9,29,54,45,26913
54,61,9,29,54,45,27065
54,61,9,29,54,45,27186
54,61,9,29,54,45,27053
54,61,9,29,54,45,26893
54,61,9,29,54,45,26885
54,61,9,29,54,45,27097
54,61,9,29,54,45,26824
54,61,9,29,54,45,26840
54,61,9,29,54,45,26894
54,61,9,29,54,45,26991
54,61,9,29,54,45,26906
54,61,9,29,54,45,27253
54,61,9,29,54,45,26983
54,61,9,29,54,45,26984
54,61,9,29,54,45,27133
54,61,9,29,54,45,26833
54,61,9,29,54,45,27046
54,61,9,29,54,45,27087
54,61,9,29,54,45,27015
54,61,9,29,54,45,27513
54,61,9,29,54,45,27066
54,61,9,29,54,45,26932
54,61,9,29,54,45,27509
54,61,9,29,54,45,26944
54,61,9,29,54,45,27229
54,61,9,29,54,45,26986
54,61,9,29,54,45,26978
54,61,9,29,54,45,26882
54,61,9,29,54,45,27165
54,61,9,29,54,45,27047
54,61,9,29,54,45,26869
54,61,9,29,54,45,27450
54,61,9,29,54,45,27170
54,61,9,29,54,45,27075
54,61,9,29,54,45,27089
54,61,9,29,54,45,27047
54,61,9,29,54,45,27085
54,61,9,29,54,45,27194
54,61,9,29,54,45,27323
54,61,9,29,54,45,27311
54,61,9,29,54,45,27201
54,61,9,29,54,45,27175
54,61,9,29,54,45,27081
54,61,9,29,54,45,27193
54,61,9,29,54,45,26791
54,61,9,29,54,45,27372
54,61,9,29,54,45,27159
54,61,9,29,54,45,27261
54,61,9,29,54,45,27040
54,61,9,29,54,45,26947
54,61,9,29,54,45,27137
54,61,9,29,54,45,27128
54,61,9,29,54,45,27056
54,61,9,29,54,45,27180
54,61,9,29,54,45,26918
54,61,9,29,54,45,27237
54,61,9,29,54,45,27083
54,61,9,29,54,45,27091
54,61,9,29,54,45,26990
54,61,9,29,54,45,26992
54,61,9,29,54,45,26892
54,61,9,29,54,45,27014
54,61,9,29,54,45,27069
54,61,9,29,54,45,26952
54,61,9,29,54,45,26908
54,61,9,29,54,45,33436
54,61,9,29,54,45,27322
54,61,9,29,54,45,27117
54,61,9,29,54,45,27370
54,61,9,29,54,45,27130
54,61,9,29,54,45,26796
54,61,9,29,54,45,26910
54,61,9,29,54,45,27240
54,61,9,29,54,45,27116
54,61,9,29,54,45,27419
54,61,9,29,54,45,26977
54,61,9,29,54,45,27150
54,61,9,29,54,45,26944
54,61,9,29,54,45,27029
54,61,9,29,54,45,27048
54,61,9,29,54,45,27051
54,61,9,29,54,45,26924
54,61,9,29,54,45,27171
54,61,9,29,54,45,27137
54,61,9,29,54,45,27294
54,61,9,29,54,45,27475
54,61,9,29,54,45,27385
54,61,9,29,54,45,27151
54,61,9,29,54,45,26955
54,61,9,29,54,45,27002
54,61,9,29,54,45,26967
54,61,9,29,54,45,26931
54,61,9,29,54,45,27062
54,61,9,29,54,45,26966
54,61,9,29,54,45,27192
54,61,9,29,54,45,27122
54,61,9,29,54,45,26915
54,61,9,29,54,45,27003
54,61,9,29,54,45,27102
54,61,9,29,54,45,27098
54,61,9,29,54,45,27089
54,61,9,29,54,45,27142
54,61,9,29,54,45,27062
54,61,9,29,54,45,27385
54,61,9,29,54,45,27041
54,61,9,29,54,45,27311
54,61,9,29,54,45,26978
54,61,9,29,54,45,26982
54,61,9,29,54,45,26986
54,61,9,29,54,45,27230
54,61,9,29,54,45,27039
54,61,9,29,54,45,27356
54,61,9,29,54,45,27503
54,61,9,29,54,45,26953
54,61,9,29,54,45,27022
54,61,9,29,54,45,27225
54,61,9,29,54,45,27078
54,61,9,29,54,45,26992
54,61,9,29,54,45,26949
54,61,9,29,54,45,27188
54,61,9,29,54,45,27026
54,61,9,29,54,45,27247
54,61,9,29,54,45,27185
54,61,9,29,54,45,27328
54,61,9,29,54,45,27156
54,61,9,29,54,45,27132
54,61,9,29,54,45,26973
54,61,9,29,54,45,27056
54,61,9,29,54,45,27055
54,61,9,29,54,45,27228
54,61,9,29,54,45,26984
54,61,9,29,54,45,26954
54,61,9,29,54,45,27133
54,61,9,29,54,45,27161
54,61,9,29,54,45,27191
54,61,9,29,54,45,26967
54,61,9,29,54,45,27147
54,61,9,29,54,45,26899
54,61,9,29,54,45,27370
54,61,9,29,54,45,27524
54,61,9,29,54,45,27168
54,61,9,29,54,45,26956
54,61,9,29,54,45,26951
54,61,9,29,54,45,27312
54,61,9,29,54,45,27223
54,61,9,29,54,45,26865
54,61,9,29,54,45,27180
54,61,9,29,54,45,27206
54,61,9,29,54,45,26976
54,61,9,29,54,45,26943
54,61,9,29,54,45,27072
54,61,9,29,54,45,27095
54,61,9,29,54,45,27051
54,61,9,29,54,45,26810
54,61,9,29,54,45,27032
54,61,9,29,54,45,27072
54,61,9,29,54,45,26888
54,61,9,29,54,45,27419
54,61,9,29,54,45,27187
54,61,9,29,54,45,27234
54,61,9,29,54,45,26932
54,61,9,29,54,45,27377
54,61,9,29,54,45,27329
54,61,9,29,54,45,26811
54,61,9,29,54,45,26919
54,61,9,29,54,45,27337
54,61,9,29,54,45,27572
54,61,9,29,54,45,27121
54,61,9,29,54,45,27087
54,61,9,29,54,45,27010
54,61,9,29,54,45,27035
54,61,9,29,54,45,26853
54,61,9,29,54,45,27042
54,61,9,29,54,45,27299
54,61,9,29,54,45,26869
54,61,9,29,54,45,27160
54,61,9,29,54,45,27271
54,61,9,29,54,45,26977
54,61,9,29,54,45,27093
54,61,9,29,54,45,27427
54,61,9,29,54,45,27250
54,61,9,29,54,45,26756
54,61,9,29,54,45,27279
54,61,9,29,54,45,27162
54,61,9,29,54,45,26867
54,61,9,29,54,45,26778
54,61,9,29,54,45,27076
54,61,9,29,54,45,26909
54,61,9,29,54,45,26965
54,61,9,29,54,45,26940
54,61,9,29,54,45,27053
54,61,9,29,54,45,27120
54,61,9,29,54,45,27138
54,61,9,29,54,45,26917
54,61,9,29,54,45,26971
54,61,9,29,54,45,27150
54,61,9,29,54,45,27434
54,61,9,29,54,45,26894
54,61,9,29,54,45,26964
54,61,9,29,54,45,27084
54,61,9,29,54,45,26829
54,61,9,29,54,45,26910
54,61,9,29,54,45,26763
54,61,9,29,54,45,27177
54,61,9,29,54,45,27065
54,61,9,29,54,45,27243
54,61,9,29,54,45,26948
54,61,9,29,54,45,26847
54,61,9,29,54,45,27065
54,61,9,29,54,45,27103
54,61,9,29,54,45,41060
54,61,9,29,54,45,27122
54,61,9,29,54,45,27214
54,61,9,29,54,45,26170
54,61,9,29,54,45,26483
54,61,9,29,54,45,27139
54,61,9,29,54,45,27076
54,61,9,29,54,45,27158
54,61,9,29,54,45,27140
54,61,9,29,54,45,27139
54,61,9,29,54,45,27007
54,61,9,29,54,45,26805
54,61,9,29,54,45,26870
54,61,9,29,54,45,27074
54,61,9,29,54,45,27050
54,61,9,29,54,45,27008
54,61,9,29,54,45,27207
54,61,9,29,54,45,27070
54,61,9,29,54,45,27070
